# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
 0)   0.035 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.584 us    |            }
 0) + 14.377 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.828 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.618 us    |            }
 0) + 14.400 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.816 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.582 us    |            }
 0) + 14.342 us   |          }
 0)               |          unlock_page() {
 0)   0.038 us    |            __wake_up_bit();
 0)   4.853 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.035 us    |              unlock_page_memcg();
 0)   9.572 us    |            }
 0) + 14.364 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.812 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.039 us    |              lock_page_memcg();
 0)   0.036 us    |              unlock_page_memcg();
 0)   9.595 us    |            }
 0) + 14.390 us   |          }
 0)               |          unlock_page() {
 0)   0.038 us    |            __wake_up_bit();
 0)   4.831 us    |          }
 0) ! 460.444 us  |        }
 0) ! 474.866 us  |      }
 0)   0.037 us    |      up_read();
 0) ! 503.823 us  |    }
 0) ! 508.666 us  |  }
 0)               |  do_async_page_fault() {
 0)               |    __do_page_fault() {
 0)   0.038 us    |      down_read_trylock();
 0)   0.035 us    |      _cond_resched();
 0)               |      find_vma() {
 0)   0.053 us    |        vmacache_find();
 0)   4.874 us    |      }
 0)               |      handle_mm_fault() {
 0)   0.035 us    |        mem_cgroup_from_task();
 0)   0.035 us    |        _raw_spin_lock();
 0)               |        filemap_map_pages() {
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.728 us    |            }
 0) + 14.520 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.812 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.598 us    |            }
 0) + 14.382 us   |          }
 0)               |          unlock_page() {
 0)   0.093 us    |            __wake_up_bit();
 0)   4.872 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.036 us    |              unlock_page_memcg();
 0)   9.576 us    |            }
 0) + 14.368 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.829 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.566 us    |            }
 0) + 14.357 us   |          }
 0)               |          unlock_page() {
 0)   0.036 us    |            __wake_up_bit();
 0)   4.834 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.608 us    |            }
 0) + 14.392 us   |          }
 0)               |          unlock_page() {
 0)   0.092 us    |            __wake_up_bit();
 0)   4.885 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.036 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.581 us    |            }
 0) + 14.378 us   |          }
 0)               |          unlock_page() {
 0)   0.040 us    |            __wake_up_bit();
 0)   4.887 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.588 us    |            }
 0) + 14.381 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.823 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.036 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.613 us    |            }
 0) + 14.380 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.813 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.608 us    |            }
 0) + 14.390 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.819 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.036 us    |              lock_page_memcg();
 0)   0.032 us    |              unlock_page_memcg();
 0)   9.606 us    |            }
 0) + 14.418 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.806 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.036 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.609 us    |            }
 0) + 14.392 us   |          }
 0)               |          unlock_page() {
 0)   0.038 us    |            __wake_up_bit();
 0)   4.832 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.036 us    |              unlock_page_memcg();
 0)   9.600 us    |            }
 0) + 14.394 us   |          }
 0)               |          unlock_page() {
 0)   0.096 us    |            __wake_up_bit();
 0)   4.880 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.036 us    |              unlock_page_memcg();
 0)   9.605 us    |            }
 0) + 14.384 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.807 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.032 us    |              unlock_page_memcg();
 0)   9.578 us    |            }
 0) + 14.368 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.819 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.041 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.621 us    |            }
 0) + 14.576 us   |          }
 0)               |          unlock_page() {
 0)   0.090 us    |            __wake_up_bit();
 0)   4.883 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.033 us    |              lock_page_memcg();
 0)   0.036 us    |              unlock_page_memcg();
 0)   9.571 us    |            }
 0) + 14.363 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.817 us    |          }
 0) ! 460.521 us  |        }
 0) ! 474.968 us  |      }
 0)   0.039 us    |      up_read();
 0) ! 503.863 us  |    }
 0) ! 508.644 us  |  }
 0)               |  do_async_page_fault() {
 0)               |    __do_page_fault() {
 0)   0.037 us    |      down_read_trylock();
 0)   0.034 us    |      _cond_resched();
 0)               |      find_vma() {
 0)   0.047 us    |        vmacache_find();
 0)   4.852 us    |      }
 0)               |      handle_mm_fault() {
 0)   0.034 us    |        mem_cgroup_from_task();
 0)   0.034 us    |        _raw_spin_lock();
 0)               |        filemap_map_pages() {
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.032 us    |              unlock_page_memcg();
 0)   9.598 us    |            }
 0) + 14.392 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.805 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.587 us    |            }
 0) + 14.383 us   |          }
 0)               |          unlock_page() {
 0)   0.033 us    |            __wake_up_bit();
 0)   4.801 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.037 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.618 us    |            }
 0) + 14.408 us   |          }
 0)               |          unlock_page() {
 0)   0.036 us    |            __wake_up_bit();
 0)   4.816 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.626 us    |            }
 0) + 14.407 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.827 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.562 us    |            }
 0) + 14.332 us   |          }
 0)               |          unlock_page() {
 0)   0.158 us    |            __wake_up_bit();
 0)   5.102 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.036 us    |              unlock_page_memcg();
 0)   9.605 us    |            }
 0) + 14.390 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.831 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.038 us    |              unlock_page_memcg();
 0)   9.591 us    |            }
 0) + 14.368 us   |          }
 0)               |          unlock_page() {
 0)   0.090 us    |            __wake_up_bit();
 0)   4.877 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.570 us    |            }
 0) + 14.369 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.814 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.035 us    |              unlock_page_memcg();
 0)   9.636 us    |            }
 0) + 14.432 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.836 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.611 us    |            }
 0) + 14.407 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.817 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.039 us    |              unlock_page_memcg();
 0)   9.664 us    |            }
 0) + 14.465 us   |          }
 0)               |          unlock_page() {
 0)   0.036 us    |            __wake_up_bit();
 0)   4.797 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.036 us    |              unlock_page_memcg();
 0)   9.573 us    |            }
 0) + 14.364 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.806 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.036 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.580 us    |            }
 0) + 14.389 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.811 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.036 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.831 us    |            }
 0) + 14.610 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.822 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.576 us    |            }
 0) + 14.351 us   |          }
 0)               |          unlock_page() {
 0)   0.042 us    |            __wake_up_bit();
 0)   4.853 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.568 us    |            }
 0) + 14.336 us   |          }
 0)               |          unlock_page() {
 0)   0.090 us    |            __wake_up_bit();
 0)   4.893 us    |          }
 0) ! 460.563 us  |        }
 0) ! 474.954 us  |      }
 0)   0.037 us    |      up_read();
 0) ! 503.753 us  |    }
 0) ! 508.568 us  |  }
 0)               |  do_async_page_fault() {
 0)               |    __do_page_fault() {
 0)   0.032 us    |      down_read_trylock();
 0)   0.034 us    |      _cond_resched();
 0)               |      find_vma() {
 0)   0.046 us    |        vmacache_find();
 0)   4.863 us    |      }
 0)               |      handle_mm_fault() {
 0)   0.034 us    |        mem_cgroup_from_task();
 0)   0.034 us    |        _raw_spin_lock();
 0)               |        filemap_map_pages() {
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.622 us    |            }
 0) + 14.409 us   |          }
 0)               |          unlock_page() {
 0)   0.036 us    |            __wake_up_bit();
 0)   4.838 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.613 us    |            }
 0) + 14.408 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.846 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.593 us    |            }
 0) + 14.411 us   |          }
 0)               |          unlock_page() {
 0)   0.037 us    |            __wake_up_bit();
 0)   4.796 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.040 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.662 us    |            }
 0) + 14.452 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.975 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.037 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.584 us    |            }
 0) + 14.366 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.854 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.597 us    |            }
 0) + 14.364 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.835 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.559 us    |            }
 0) + 14.324 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.827 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.037 us    |              lock_page_memcg();
 0)   0.032 us    |              unlock_page_memcg();
 0)   9.564 us    |            }
 0) + 14.343 us   |          }
 0)               |          unlock_page() {
 0)   0.033 us    |            __wake_up_bit();
 0)   4.823 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.604 us    |            }
 0) + 14.384 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.808 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.600 us    |            }
 0) + 14.387 us   |          }
 0)               |          unlock_page() {
 0)   0.715 us    |            __wake_up_bit();
 0)   5.499 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.035 us    |              unlock_page_memcg();
 0)   9.601 us    |            }
 0) + 14.399 us   |          }
 0)               |          unlock_page() {
 0)   0.036 us    |            __wake_up_bit();
 0)   4.803 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.039 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.592 us    |            }
 0) + 14.379 us   |          }
 0)               |          unlock_page() {
 0)   0.036 us    |            __wake_up_bit();
 0)   4.799 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.039 us    |              lock_page_memcg();
 0)   0.038 us    |              unlock_page_memcg();
 0)   9.758 us    |            }
 0) + 14.566 us   |          }
 0)               |          unlock_page() {
 0)   0.036 us    |            __wake_up_bit();
 0)   4.833 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.588 us    |            }
 0) + 14.368 us   |          }
 0)               |          unlock_page() {
 0)   0.037 us    |            __wake_up_bit();
 0)   4.854 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.616 us    |            }
 0) + 14.401 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.822 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.035 us    |              unlock_page_memcg();
 0)   9.566 us    |            }
 0) + 14.337 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.840 us    |          }
 0) ! 461.117 us  |        }
 0) ! 475.471 us  |      }
 0)   0.038 us    |      up_read();
 0) ! 504.300 us  |    }
 0) ! 509.127 us  |  }
 0)               |  do_async_page_fault() {
 0)               |    __do_page_fault() {
 0)   0.037 us    |      down_read_trylock();
 0)   0.036 us    |      _cond_resched();
 0)               |      find_vma() {
 0)   0.047 us    |        vmacache_find();
 0)   4.869 us    |      }
 0)               |      handle_mm_fault() {
 0)   0.035 us    |        mem_cgroup_from_task();
 0)   0.035 us    |        _raw_spin_lock();
 0)               |        filemap_map_pages() {
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.042 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.638 us    |            }
 0) + 14.443 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.813 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.035 us    |              unlock_page_memcg();
 0)   9.630 us    |            }
 0) + 14.408 us   |          }
 0)               |          unlock_page() {
 0)   0.036 us    |            __wake_up_bit();
 0)   4.806 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.037 us    |              lock_page_memcg();
 0)   0.038 us    |              unlock_page_memcg();
 0)   9.623 us    |            }
 0) + 14.433 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.804 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.039 us    |              lock_page_memcg();
 0)   0.034 us    |              unlock_page_memcg();
 0)   9.675 us    |            }
 0) + 14.505 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.875 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.647 us    |            }
 0) + 14.455 us   |          }
 0)               |          unlock_page() {
 0)   0.033 us    |            __wake_up_bit();
 0)   4.875 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.686 us    |            }
 0) + 14.501 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.894 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.636 us    |            }
 0) + 14.443 us   |          }
 0)               |          unlock_page() {
 0)   0.033 us    |            __wake_up_bit();
 0)   4.846 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.695 us    |            }
 0) + 14.500 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.872 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.598 us    |            }
 0) + 14.400 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.894 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.038 us    |              unlock_page_memcg();
 0)   9.656 us    |            }
 0) + 14.455 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.881 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.035 us    |              unlock_page_memcg();
 0)   9.615 us    |            }
 0) + 14.462 us   |          }
 0)               |          unlock_page() {
 0)   0.090 us    |            __wake_up_bit();
 0)   4.906 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.034 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.796 us    |            }
 0) + 14.645 us   |          }
 0)               |          unlock_page() {
 0)   0.039 us    |            __wake_up_bit();
 0)   4.817 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 0)   0.038 us    |              unlock_page_memcg();
 0)   9.660 us    |            }
 0) + 14.476 us   |          }
 0)               |          unlock_page() {
 0)   0.091 us    |            __wake_up_bit();
 0)   4.869 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.037 us    |              lock_page_memcg();
 0)   0.033 us    |              unlock_page_memcg();
 0)   9.609 us    |            }
 0) + 14.397 us   |          }
 0)               |          unlock_page() {
 0)   0.035 us    |            __wake_up_bit();
 0)   4.817 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.037 us    |              lock_page_memcg();
 0)   0.035 us    |              unlock_page_memcg();
 0)   9.568 us    |            }
 0) + 14.343 us   |          }
 0)               |          unlock_page() {
 0)   0.034 us    |            __wake_up_bit();
 0)   4.819 us    |          }
 0) ! 433.231 us  |        }
 0) ! 447.662 us  |      }
 0)   0.038 us    |      up_read();
 0) ! 476.563 us  |    }
 0) ! 481.365 us  |  }
 0)               |  do_async_page_fault() {
 0)               |    __do_page_fault() {
 0)   0.037 us    |      down_read_trylock();
 0)   0.041 us    |      _cond_resched();
 0)               |      find_vma() {
 0)   0.083 us    |        vmacache_find();
 0)   0.038 us    |        vmacache_update();
 0)   9.765 us    |      }
 0)               |      handle_mm_fault() {
 0)   0.035 us    |        mem_cgroup_from_task();
 0)   0.086 us    |        _raw_spin_lock();
 0)               |        do_wp_page() {
 0)   0.038 us    |          vm_normal_page();
 0)               |          reuse_swap_page() {
 0)               |            page_trans_huge_mapcount() {
 0)   0.066 us    |            }
 0) ! 279.733 us  |          }
 0)   0.035 us    |          page_move_anon_rmap();
 0)               |          unlock_page() {
 0)   0.044 us    |            __wake_up_bit();
 0)   4.884 us    |          }
 0)   0.036 us    |          page_cpupid_xchg_last();
 0)   0.035 us    |          ptep_set_access_flags();
 0) ! 313.504 us  |        }
 0) ! 328.142 us  |      }
 0)   0.039 us    |      up_read();
 0) ! 362.056 us  |    }
 0) ! 367.722 us  |  }
 0)               |  do_async_page_fault() {
 0)               |    __do_page_fault() {
 0)   0.039 us    |      down_read_trylock();
 0)   0.035 us    |      _cond_resched();
 0)               |      find_vma() {
 0)   0.105 us    |        vmacache_find();
 0)   0.039 us    |        vmacache_update();
 0)   9.935 us    |      }
 0)               |      handle_mm_fault() {
 0)   0.038 us    |        mem_cgroup_from_task();
 0)   0.101 us    |        _raw_spin_lock();
 0)               |        filemap_map_pages() {
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.047 us    |              lock_page_memcg();
 0)   0.037 us    |              unlock_page_memcg();
 0)   9.648 us    |            }
 0) + 14.477 us   |          }
 0)               |          unlock_page() {
 0)   0.044 us    |            __wake_up_bit();
 0)   4.881 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 0)   0.038 us    |              lock_page_memcg();
 0)   0.038 us    |              unlock_page_memcg();
 0)   9.636 us    |            }
 0) + 14.477 us   |          }
 0)               |          unlock_page() {
 0)   0.044 us    |            __wake_up_bit();
 3) # 3123.526 us |      }
 3) # 3129.134 us |    }
 0)   4.846 us    |          }
 3) # 3134.558 us |  }
 0)               |          do_set_pte() {
 3)   0.076 us    |  rcu_idle_exit();
 0)               |            page_add_file_rmap() {
 0)   0.035 us    |              lock_page_memcg();
 3)   0.046 us    |  arch_cpu_idle_exit();
 0)   0.037 us    |              unlock_page_memcg();
 3)   0.080 us    |  tick_nohz_idle_exit();
 0)   9.571 us    |            }
 0) + 14.354 us   |          }
 0)               |          unlock_page() {
 3)   0.075 us    |  sched_ttwu_pending();
 0)   0.056 us    |            __wake_up_bit();
 3)               |  schedule_preempt_disabled() {
 0)   6.090 us    |          }
 3)               |    schedule() {
 0)               |          do_set_pte() {
 3)   0.058 us    |      rcu_note_context_switch();
 0)               |            page_add_file_rmap() {
 0)   0.067 us    |              lock_page_memcg();
 3)   0.063 us    |      _raw_spin_lock();
 0)   0.034 us    |              unlock_page_memcg();
 3)   0.126 us    |      pick_next_task_stop();
 0) + 10.991 us   |            }
 3)   0.074 us    |      pick_next_task_dl();
 0) + 16.489 us   |          }
 0)               |          unlock_page() {
 0)   0.046 us    |            __wake_up_bit();
 3)   0.064 us    |      pick_next_task_rt();
 0)   4.853 us    |          }
 3)               |      pick_next_task_fair() {
 0)               |          do_set_pte() {
 3)   0.047 us    |        put_prev_task_idle();
 0)               |            page_add_file_rmap() {
 0)   0.039 us    |              lock_page_memcg();
 3)               |        pick_next_entity() {
 0)   0.037 us    |              unlock_page_memcg();
 3)   0.045 us    |          clear_buddies();
 0)   9.701 us    |            }
 0) + 14.504 us   |          }
 3)   6.067 us    |        }
 0)               |          unlock_page() {
 3)   0.169 us    |        set_next_entity();
 0)   0.036 us    |            __wake_up_bit();
 3) + 24.046 us   |      }
 0)   4.828 us    |          }
 0)               |          do_set_pte() {
 0)               |            page_add_file_rmap() {
 ------------------------------------------
 3)    <idle>-0    =>   rcu_sch-7   
 ------------------------------------------

 3)   0.112 us    |      finish_task_switch();
 0)   0.037 us    |              lock_page_memcg();
 3) # 3452.038 us |    }
