layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Perf,cpu_benchmark,1_10000,7488307105,PENDING_INTERRUPT,20,7603,380.15
L1,Perf,cpu_benchmark,1_10000,7488307105,PAUSE_INSTRUCTION,11,4738,430.73
L1,Perf,cpu_benchmark,1_10000,7488307105,MSR_READ,1,881,881.0
L1,Perf,cpu_benchmark,1_10000,7488307105,EXCEPTION_NMI,1,449,449.0
L1,Perf,cpu_benchmark,1_10000,7488307105,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7470326984,HLT,1635,48333586,29561.83
L1,Perf,cpu_benchmark,1_10000,7470326984,PREEMPTION_TIMER,1897,2621308,1381.82
L1,Perf,cpu_benchmark,1_10000,7470326984,EPT_MISCONFIG,1734,2089059,1204.76
L1,Perf,cpu_benchmark,1_10000,7470326984,MSR_WRITE,1914,1507739,787.74
L1,Perf,cpu_benchmark,1_10000,7470326984,EXTERNAL_INTERRUPT,1976,1355349,685.91
L1,Perf,cpu_benchmark,1_10000,7470326984,IO_INSTRUCTION,151,921784,6104.53
L1,Perf,cpu_benchmark,1_10000,7470326984,CPUID,63,28702,455.59
L1,Perf,cpu_benchmark,1_10000,7470326984,EXCEPTION_NMI,1,17827,17827.0
L1,Perf,cpu_benchmark,1_10000,7470326984,PENDING_INTERRUPT,19,6980,367.37
L1,Perf,cpu_benchmark,1_10000,7470326984,PAUSE_INSTRUCTION,12,3226,268.83
L1,Perf,cpu_benchmark,1_10000,7470326984,MSR_READ,1,590,590.0
L1,Perf,cpu_benchmark,1_10000,7470326984,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7481573042,HLT,1409,42016164,29819.85
L1,Perf,cpu_benchmark,1_10000,7481573042,PREEMPTION_TIMER,1916,2672756,1394.97
L1,Perf,cpu_benchmark,1_10000,7481573042,EPT_MISCONFIG,1726,2183755,1265.21
L1,Perf,cpu_benchmark,1_10000,7481573042,MSR_WRITE,1950,1276720,654.73
