layer,tracer,workload,configuration,time
L1,Perf,syscall_benchmark,getcpu_1_10000000,7448592048
L1,Perf,syscall_benchmark,getcpu_1_10000000,7491050683
L1,Perf,syscall_benchmark,getcpu_1_10000000,7446345188
L1,Perf,syscall_benchmark,getcpu_1_10000000,7506732547
L1,Perf,syscall_benchmark,getcpu_1_10000000,7506341651
L1,Perf,syscall_benchmark,getcpu_1_10000000,7548775168
L1,Perf,syscall_benchmark,getcpu_1_10000000,7451033169
L1,Perf,syscall_benchmark,getcpu_1_10000000,7500974490
L1,Perf,syscall_benchmark,getcpu_1_10000000,7471402409
L1,Perf,syscall_benchmark,getcpu_1_10000000,7576343837
L1,Perf,syscall_benchmark,getcpu_1_10000000,7523235948
L1,Perf,syscall_benchmark,getcpu_1_10000000,7588012601
L1,Perf,syscall_benchmark,getcpu_1_10000000,7491499208
L1,Perf,syscall_benchmark,getcpu_1_10000000,7511760911


L2,None,syscall_benchmark,getcpu_1_10000000,5101484326
L2,None,syscall_benchmark,getcpu_1_10000000,5094071885
L2,None,syscall_benchmark,getcpu_1_10000000,5102853107
L2,None,syscall_benchmark,getcpu_1_10000000,5082415449
L2,None,syscall_benchmark,getcpu_1_10000000,5088185255
L2,None,syscall_benchmark,getcpu_1_10000000,5098772321
L2,None,syscall_benchmark,getcpu_1_10000000,5100883779
L2,None,syscall_benchmark,getcpu_1_10000000,5093541326
L2,None,syscall_benchmark,getcpu_1_10000000,5109115128
L2,None,syscall_benchmark,getcpu_1_10000000,5078741157
L2,None,syscall_benchmark,getcpu_1_10000000,5118359180
L2,None,syscall_benchmark,getcpu_1_10000000,5100792925
L2,None,syscall_benchmark,getcpu_1_10000000,5095170376
L2,None,syscall_benchmark,getcpu_1_10000000,5094141539
L2,None,syscall_benchmark,getcpu_1_10000000,5081981652
L2,None,syscall_benchmark,getcpu_1_10000000,5055787626
L2,None,syscall_benchmark,getcpu_1_10000000,5104444336
L2,None,syscall_benchmark,getcpu_1_10000000,5087584082
L2,None,syscall_benchmark,getcpu_1_10000000,5118005558
L2,None,syscall_benchmark,getcpu_1_10000000,5103826786
L2,None,syscall_benchmark,getcpu_1_10000000,5101702724
L2,None,syscall_benchmark,getcpu_1_10000000,5103287630
L2,None,syscall_benchmark,getcpu_1_10000000,5099281469
L2,None,syscall_benchmark,getcpu_1_10000000,5084385829
L2,None,syscall_benchmark,getcpu_1_10000000,5112603930
L2,None,syscall_benchmark,getcpu_1_10000000,5096195802
L2,None,syscall_benchmark,getcpu_1_10000000,5087901269
L2,None,syscall_benchmark,getcpu_1_10000000,5091364830
L2,None,syscall_benchmark,getcpu_1_10000000,5095751299
L2,None,syscall_benchmark,getcpu_1_10000000,5093797379
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5984318336
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5957578360
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5967980336
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5996525098
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5964003243
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5959877349
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5954445909
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5953333862
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5999991940
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5965835840
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5952748220
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5965756277
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5968291028
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5951216182
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5931726293
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5999771079
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5962876985
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5953175496
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5945928516
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,6009577027
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5941699193
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,6149257627
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5967527016
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5975641220
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5961769031
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,6101610490
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5957631760
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5956601860
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_1_10000000,5992628939
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7574366133
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7562812059
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7634052156
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7588250295
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7590498180
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7574447203
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7569658146
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7558605989
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7614649119
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,8010154478
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7625459498
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7625559928
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7628498731
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7640289146
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7624465212
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7826209916
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7680933474
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7596534419
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7761272642
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7583171521
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7564820966
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7657551870
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7616631102
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7622253499
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7624771566
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7620494299
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7651670476
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7614787124
L2,Ftrace,syscall_benchmark,getcpu_1_10000000,7575364136
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,6091451764
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5870901832
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5919420221
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5878888443
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5979771323
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5884286382
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5985353882
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5870440263
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5853899279
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5887245522
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5881285671
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5880483253
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5966616891
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5902965591
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5895980821
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5893718798
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5908372443
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5925825439
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5882394850
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5881121317
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5830411615
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5852643552
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5850637105
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5897299857
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,6010697637
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5885039238
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5852466537
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5828137558
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5889144144
L2,Lttng_flight_recorder,syscall_benchmark,getcpu_1_10000000,5959265920
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6297268889
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6294079854
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6300862559
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6331186629
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6234294782
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6314910578
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6284901619
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6315935161
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6243326646
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6288895717
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6322549681
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6294026757
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6411541349
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6312583669
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6261405210
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6365746400
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6253649064
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6312319168
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6291534748
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6254717231
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6341924563
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6455604696
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6281992948
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6389425705
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6315610031
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6318249120
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6369002789
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6296890108
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6303898357
L2,Lttng,syscall_benchmark,getcpu_1_10000000,6304860659

L2,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,46632864701
L2,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,45442417293
L2,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,44706608155
L2,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,46058029832
L2,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,45445569347
L2,Strace_flight_recorder,syscall_benchmark,getcpu_1_10000000,46620432369
L2,Strace,syscall_benchmark,getcpu_1_10000000,55884007937
L2,Strace,syscall_benchmark,getcpu_1_10000000,55949011356
L2,Strace,syscall_benchmark,getcpu_1_10000000,55069324963
L2,Strace,syscall_benchmark,getcpu_1_10000000,55056691361
L2,Strace,syscall_benchmark,getcpu_1_10000000,55982540200
L2,Strace,syscall_benchmark,getcpu_1_10000000,54895650108


L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9392473815
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9247578611
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9279079570
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9231558328
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9244094807
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9273107811
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9267686314
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9255801955
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9271738533
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9240840431
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9350000547
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9283497585
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9265103779
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9279022938
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9263891698
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9258792691
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9295167101
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9272036694
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9258839655
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9251318102
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9264180633
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9259781740
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9286952124
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9862987792
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9254111480
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9276534356
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9254181452
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9363739035
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9347701694
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9278215418
L2,Hypertracing,syscall_benchmark,getcpu_1_10000000,9482679706

L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6487728436
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6588704669
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6509261409
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6639899689
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6492198162
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6505039793
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6657835213
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6537477374
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6499822656
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6549240486
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6529850615
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6557567269
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6505822470
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6504322818
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6472205779
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6520187256
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6540705348
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6480373258
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6552196414
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6519770629
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6506956129
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6491096318
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6507409663
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6533382458
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6515112923
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6519920644
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6498611353
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6503870877
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6538518783
L2,Hypertracing_compress_3,syscall_benchmark,getcpu_1_10000000,6501605645

L2,Perf,syscall_benchmark,getcpu_1_10000000,7726323738
L2,Perf,syscall_benchmark,getcpu_1_10000000,7918031309
L2,Perf,syscall_benchmark,getcpu_1_10000000,7861154869
L2,Perf,syscall_benchmark,getcpu_1_10000000,7714595641
L2,Perf,syscall_benchmark,getcpu_1_10000000,7867592034
L2,Perf,syscall_benchmark,getcpu_1_10000000,7763500345
L2,Perf,syscall_benchmark,getcpu_1_10000000,7819404883
L2,Perf,syscall_benchmark,getcpu_1_10000000,7837510419
L2,Perf,syscall_benchmark,getcpu_1_10000000,7830664925
L2,Perf,syscall_benchmark,getcpu_1_10000000,7890393587
L2,Perf,syscall_benchmark,getcpu_1_10000000,7820314894
L2,Perf,syscall_benchmark,getcpu_1_10000000,7839194437
L2,Perf,syscall_benchmark,getcpu_1_10000000,7848537357
L2,Perf,syscall_benchmark,getcpu_1_10000000,8463699841
L2,Perf,syscall_benchmark,getcpu_1_10000000,7774884103
L2,Perf,syscall_benchmark,getcpu_1_10000000,7873117223
L2,Perf,syscall_benchmark,getcpu_1_10000000,7869187820
L2,Perf,syscall_benchmark,getcpu_1_10000000,7841813944
L2,Perf,syscall_benchmark,getcpu_1_10000000,7891450472
L2,Perf,syscall_benchmark,getcpu_1_10000000,7711745943
L2,Perf,syscall_benchmark,getcpu_1_10000000,7907773757
L2,Perf,syscall_benchmark,getcpu_1_10000000,7843903805
L2,Perf,syscall_benchmark,getcpu_1_10000000,7844981548
L2,Perf,syscall_benchmark,getcpu_1_10000000,7842834934
L2,Perf,syscall_benchmark,getcpu_1_10000000,7657981274
L2,Perf,syscall_benchmark,getcpu_1_10000000,7805788341
L2,Perf,syscall_benchmark,getcpu_1_10000000,7845083623
L2,Perf,syscall_benchmark,getcpu_1_10000000,7844088082
L2,Perf,syscall_benchmark,getcpu_1_10000000,7881594337
L2,Perf,syscall_benchmark,getcpu_1_10000000,7826793623

L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6823533750
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6826383128
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6850950375
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6991075256
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6829657488
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6859833092
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6816756436
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6839511860
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6854162744
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6810926134
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6832809317
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6827359681
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6848869397
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6913322144
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6916425219
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6842811316
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6837581109
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,7050733849
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6834622196
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6854768133
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6810541655
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6849176184
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6807897159
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6827286184
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6868345662
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6819175601
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,7042128248
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_1_10000000,6834342522

L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6752446998
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6568696437
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6572052992
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6592640313
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6551767410
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6583607215
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6572764885
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6571892922
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6575075814
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6585854330
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6573045065
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6568783833
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6571329679
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6583429962
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6559937012
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6561647364
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6578089104
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6582906999
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6589508164
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6569341482
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6586143592
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6600323531
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6557687491
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6595527460
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6579711618
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6586489742
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6585913662
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6588260953
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6557675625
L2,Hypertracing_compress_2_no_host,syscall_benchmark,getcpu_1_10000000,6580311841

L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8808265100
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8500138558
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8498211399
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8484785780
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8490315526
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8512995660
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8475471380
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8557281653
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8522300564
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8526837849
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8518758767
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8486654551
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8494681952
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8508907027
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8511303358
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8541257350
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8504022817
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8554289863
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8481704046
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8519520496
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8493771093
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8500144583
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8502961989
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8507733452
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8502419528
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8466093197
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8487419258
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8471804251
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8470984483
L2,Hypertracing_no_host,syscall_benchmark,getcpu_1_10000000,8511832603

L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5415198111
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5441423416
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5436770904
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5444680487
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5435177033
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5438505190
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5472177609
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5434775558
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5458738932
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5493597842
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5476824839
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5460860345
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5450545088
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5450938236
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5449575713
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5421332966
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5492721945
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5462614830
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5434554724
L2,Hypertracing_compressing,syscall_benchmark,getcpu_1_10000000,5456529593

L0,None,syscall_benchmark,getcpu_1_10000000,5030163957
L0,None,syscall_benchmark,getcpu_1_10000000,5048271551
L0,None,syscall_benchmark,getcpu_1_10000000,5062074606
L0,None,syscall_benchmark,getcpu_1_10000000,5018809938
L0,None,syscall_benchmark,getcpu_1_10000000,5052648318
L0,None,syscall_benchmark,getcpu_1_10000000,5034262407
