layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Lttng,syscall_benchmark,getcpu_0_2500,485748,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,475069,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,469871,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,805568,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,503688,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,495743,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,671240,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,632707,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,579559,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,460960,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,458227,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,694755,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,652989,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,468612,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,746086,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,484885,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,723018,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,473685,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,734050,VMCALL,0,0,-1
L1,Lttng,syscall_benchmark,getcpu_0_2500,465275,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,127479,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,128217,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,118345,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,118354,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,118502,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,132267,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,127192,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,128849,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,119621,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,132706,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,128304,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,133569,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,118266,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,127496,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,145637,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,147794,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,127419,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,118296,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,118319,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,127561,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,213065,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,119163,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,118173,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,127856,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,124345,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,127089,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,119708,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,119100,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,154058,VMCALL,0,0,-1
L1,None,syscall_benchmark,getcpu_0_2500,118271,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1029429,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1085328,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1106716,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1028206,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1084638,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1028910,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1043265,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1059916,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1053521,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1077564,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1091467,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1081415,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1094849,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1112828,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1072716,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1035573,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1070941,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1028483,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1039203,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1171202,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1035512,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1124134,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1076061,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1053696,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1031546,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1135145,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1040751,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1070550,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_0_2500,1036412,VMCALL,0,0,-1
