layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,PREEMPTION_TIMER,1835,2394723,1305.03
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,MSR_WRITE,1962,2124568,1082.86
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,IO_INSTRUCTION,138,1301482,9431.03
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,EXTERNAL_INTERRUPT,1857,814609,438.67
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,EPT_MISCONFIG,25,147173,5886.92
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,CPUID,35,47386,1353.89
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,PAUSE_INSTRUCTION,24,42592,1774.67
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,PENDING_INTERRUPT,5,11579,2315.8
L1,Lttng_After,cpu_benchmark,2_10000,3855300115,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,HLT,92,220542979,2397206.29
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,EXTERNAL_INTERRUPT,1898,2740316,1443.79
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,PREEMPTION_TIMER,1845,2377911,1288.84
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,MSR_WRITE,1998,2154694,1078.43
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,IO_INSTRUCTION,156,1481103,9494.25
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,EPT_MISCONFIG,28,142369,5084.61
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,CPUID,35,48080,1373.71
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,PAUSE_INSTRUCTION,24,24858,1035.75
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,PENDING_INTERRUPT,8,18012,2251.5
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,MSR_READ,1,1562,1562.0
L1,Lttng_After,cpu_benchmark,2_10000,3871780503,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,HLT,97,218104533,2248500.34
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,PREEMPTION_TIMER,1847,2411892,1305.84
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,MSR_WRITE,1978,2127941,1075.8
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,IO_INSTRUCTION,156,1430440,9169.49
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,EXTERNAL_INTERRUPT,1865,1155315,619.47
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,EPT_MISCONFIG,24,113530,4730.42
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,CPUID,35,45846,1309.89
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,PENDING_INTERRUPT,18,35821,1990.06
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,PAUSE_INSTRUCTION,23,25593,1112.74
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,MSR_READ,1,1546,1546.0
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,EXCEPTION_NMI,1,945,945.0
L1,Lttng_After,cpu_benchmark,2_10000,3867207661,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,HLT,102,221500507,2171573.6
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,PREEMPTION_TIMER,1876,2467976,1315.55
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,MSR_WRITE,2043,2286922,1119.39
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,IO_INSTRUCTION,119,1255293,10548.68
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,EXTERNAL_INTERRUPT,1903,791972,416.17
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,EPT_MISCONFIG,26,132850,5109.62
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,CPUID,35,47609,1360.26
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,PENDING_INTERRUPT,14,31031,2216.5
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,PAUSE_INSTRUCTION,16,20524,1282.75
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,MSR_READ,1,1566,1566.0
L1,Lttng_After,cpu_benchmark,2_10000,3923518379,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,HLT,99,210288932,2124130.63
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,PREEMPTION_TIMER,1850,2348546,1269.48
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,MSR_WRITE,2012,2120696,1054.02
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,IO_INSTRUCTION,153,1511201,9877.13
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,EXTERNAL_INTERRUPT,1903,958350,503.6
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,EPT_MISCONFIG,25,112194,4487.76
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,CPUID,35,48277,1379.34
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,PAUSE_INSTRUCTION,27,44107,1633.59
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,PENDING_INTERRUPT,11,23049,2095.36
L1,Lttng_After,cpu_benchmark,2_10000,3867389671,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,HLT,86,217147084,2524966.09
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,PREEMPTION_TIMER,1853,2280789,1230.86
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,MSR_WRITE,1993,1877538,942.07
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,EXTERNAL_INTERRUPT,1882,1825335,969.89
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,IO_INSTRUCTION,153,1581488,10336.52
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,EPT_MISCONFIG,27,133781,4954.85
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,CPUID,35,46587,1331.06
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,PENDING_INTERRUPT,20,45919,2295.95
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,PAUSE_INSTRUCTION,22,40406,1836.64
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,EXCEPTION_NMI,1,1000,1000.0
L1,Lttng_After,cpu_benchmark,2_10000,3883944700,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,HLT,103,221039436,2146013.94
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,PREEMPTION_TIMER,1850,2181942,1179.43
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,IO_INSTRUCTION,156,1504369,9643.39
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,MSR_WRITE,1977,1417529,717.01
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,EXTERNAL_INTERRUPT,1898,982363,517.58
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,EPT_MISCONFIG,25,141180,5647.2
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,CPUID,35,48317,1380.49
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,PENDING_INTERRUPT,16,32479,2029.94
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,PAUSE_INSTRUCTION,24,26229,1092.88
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,MSR_READ,1,1503,1503.0
L1,Lttng_After,cpu_benchmark,2_10000,3879301087,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,HLT,107,222273599,2077323.36
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,PREEMPTION_TIMER,1858,2253073,1212.63
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,EXTERNAL_INTERRUPT,1969,2231344,1133.24
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,MSR_WRITE,2028,1967216,970.03
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,IO_INSTRUCTION,157,1571135,10007.23
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,EPT_MISCONFIG,24,125007,5208.62
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,CPUID,35,47215,1349.0
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,PAUSE_INSTRUCTION,24,40113,1671.38
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,PENDING_INTERRUPT,11,22629,2057.18
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,MSR_READ,1,1474,1474.0
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,EXCEPTION_NMI,1,945,945.0
L1,Lttng_After,cpu_benchmark,2_10000,3895444207,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,HLT,102,216974903,2127204.93
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,PREEMPTION_TIMER,1837,2372815,1291.68
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,MSR_WRITE,2002,2272879,1135.3
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,IO_INSTRUCTION,156,1455452,9329.82
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,EXTERNAL_INTERRUPT,1885,944295,500.95
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,EPT_MISCONFIG,26,115929,4458.81
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,CPUID,35,46684,1333.83
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,PENDING_INTERRUPT,16,32563,2035.19
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,PAUSE_INSTRUCTION,24,27602,1150.08
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,MSR_READ,1,1481,1481.0
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,EXCEPTION_NMI,1,945,945.0
L1,Lttng_After,cpu_benchmark,2_10000,3851769270,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,HLT,93,221905607,2386081.8
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,PREEMPTION_TIMER,1846,2375108,1286.62
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,MSR_WRITE,1995,2031871,1018.48
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,IO_INSTRUCTION,156,1595962,10230.53
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,EXTERNAL_INTERRUPT,1879,1146302,610.06
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,EPT_MISCONFIG,25,128207,5128.28
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,CPUID,35,47631,1360.89
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,PAUSE_INSTRUCTION,21,38286,1823.14
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,PENDING_INTERRUPT,18,34380,1910.0
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,MSR_READ,1,1589,1589.0
L1,Lttng_After,cpu_benchmark,2_10000,3879213769,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,HLT,90,221183058,2457589.53
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,PREEMPTION_TIMER,1844,2386518,1294.21
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,MSR_WRITE,1993,2267651,1137.81
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,IO_INSTRUCTION,153,1562154,10210.16
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,EXTERNAL_INTERRUPT,1880,1023195,544.25
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,EPT_MISCONFIG,26,125209,4815.73
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,CPUID,35,47420,1354.86
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,PENDING_INTERRUPT,15,46999,3133.27
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,PAUSE_INSTRUCTION,19,22597,1189.32
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,EXCEPTION_NMI,1,939,939.0
L1,Lttng_After,cpu_benchmark,2_10000,3863673214,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,HLT,67,20890496,311798.45
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,PREEMPTION_TIMER,1844,2375908,1288.45
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,MSR_WRITE,1979,1899320,959.74
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,IO_INSTRUCTION,152,1481672,9747.84
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,EXTERNAL_INTERRUPT,1913,1348723,705.03
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,EPT_MISCONFIG,23,109331,4753.52
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,PENDING_INTERRUPT,25,51914,2076.56
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,CPUID,35,46397,1325.63
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,PAUSE_INSTRUCTION,20,20735,1036.75
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,EXCEPTION_NMI,1,1133,1133.0
L1,Lttng_After,cpu_benchmark,2_10000,3671551452,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,HLT,92,217179407,2360645.73
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,PREEMPTION_TIMER,1843,2373194,1287.68
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,MSR_WRITE,1999,2186533,1093.81
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,IO_INSTRUCTION,140,1363109,9736.49
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,EXTERNAL_INTERRUPT,1898,1185959,624.85
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,EPT_MISCONFIG,34,140991,4146.79
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,CPUID,35,47170,1347.71
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,PAUSE_INSTRUCTION,25,24021,960.84
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,PENDING_INTERRUPT,11,22797,2072.45
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,MSR_READ,1,1530,1530.0
L1,Lttng_After,cpu_benchmark,2_10000,3863088704,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,HLT,84,211158008,2513785.81
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,PREEMPTION_TIMER,1843,2369850,1285.87
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,MSR_WRITE,1986,2073318,1043.97
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,IO_INSTRUCTION,153,1610410,10525.56
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,EXTERNAL_INTERRUPT,1870,1282588,685.88
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,EPT_MISCONFIG,24,119747,4989.46
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,CPUID,35,47233,1349.51
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,PAUSE_INSTRUCTION,19,34675,1825.0
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,PENDING_INTERRUPT,11,24938,2267.09
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,EXCEPTION_NMI,1,954,954.0
L1,Lttng_After,cpu_benchmark,2_10000,3861431960,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,HLT,111,220897022,1990063.26
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,PREEMPTION_TIMER,1841,2368190,1286.36
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,EXTERNAL_INTERRUPT,1891,2275167,1203.16
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,MSR_WRITE,2001,2158745,1078.83
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,IO_INSTRUCTION,156,1545149,9904.8
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,EPT_MISCONFIG,26,144466,5556.38
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,CPUID,35,60336,1723.89
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,PAUSE_INSTRUCTION,26,27533,1058.96
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,PENDING_INTERRUPT,10,20178,2017.8
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,MSR_READ,1,1514,1514.0
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,EXCEPTION_NMI,1,913,913.0
L1,Lttng_After,cpu_benchmark,2_10000,3866963144,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,HLT,105,219104375,2086708.33
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,PREEMPTION_TIMER,1855,2309748,1245.15
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,MSR_WRITE,2024,2017965,997.02
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,IO_INSTRUCTION,156,1681311,10777.63
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,EXTERNAL_INTERRUPT,1948,1677545,861.16
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,EPT_MISCONFIG,25,124170,4966.8
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,CPUID,35,48531,1386.6
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,PENDING_INTERRUPT,20,45112,2255.6
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,PAUSE_INSTRUCTION,16,17647,1102.94
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,MSR_READ,1,1556,1556.0
L1,Lttng_After,cpu_benchmark,2_10000,3895475873,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,HLT,84,210163826,2501950.31
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,PREEMPTION_TIMER,1839,2392380,1300.91
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,MSR_WRITE,2002,2187808,1092.81
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,IO_INSTRUCTION,153,1579200,10321.57
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,EXTERNAL_INTERRUPT,1910,944535,494.52
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,EPT_MISCONFIG,24,124636,5193.17
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,CPUID,35,46152,1318.63
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,PAUSE_INSTRUCTION,24,42160,1756.67
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,PENDING_INTERRUPT,17,38804,2282.59
L1,Lttng_After,cpu_benchmark,2_10000,3851444255,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,HLT,86,219770857,2555475.08
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,EXTERNAL_INTERRUPT,1949,2923166,1499.83
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,PREEMPTION_TIMER,1849,2832767,1532.05
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,MSR_WRITE,2040,2550707,1250.35
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,IO_INSTRUCTION,141,1514910,10744.04
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,EPT_MISCONFIG,25,96915,3876.6
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,CPUID,35,47736,1363.89
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,PENDING_INTERRUPT,16,32942,2058.88
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,PAUSE_INSTRUCTION,25,28913,1156.52
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,MSR_READ,1,1653,1653.0
L1,Lttng_After,cpu_benchmark,2_10000,3877276276,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,HLT,105,214098931,2039037.44
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,MSR_WRITE,2081,2383166,1145.2
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,PREEMPTION_TIMER,1841,2363615,1283.88
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,EXTERNAL_INTERRUPT,1957,1212197,619.42
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,IO_INSTRUCTION,115,1173515,10204.48
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,EPT_MISCONFIG,24,127476,5311.5
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,CPUID,35,47016,1343.31
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,PENDING_INTERRUPT,21,41489,1975.67
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,PAUSE_INSTRUCTION,19,21835,1149.21
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,EXCEPTION_NMI,1,965,965.0
L1,Lttng_After,cpu_benchmark,2_10000,3859269402,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,HLT,79,216971001,2746468.37
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,PREEMPTION_TIMER,1848,2412733,1305.59
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,MSR_WRITE,1958,1876698,958.48
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,IO_INSTRUCTION,153,1517379,9917.51
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,EXTERNAL_INTERRUPT,1898,1246008,656.48
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,EPT_MISCONFIG,25,113055,4522.2
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,CPUID,35,47682,1362.34
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,PAUSE_INSTRUCTION,27,29082,1077.11
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,PENDING_INTERRUPT,4,9554,2388.5
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,EXCEPTION_NMI,1,968,968.0
L1,Lttng_After,cpu_benchmark,2_10000,3879244843,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,HLT,92,209203782,2273954.15
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,PREEMPTION_TIMER,1836,2400422,1307.42
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,MSR_WRITE,1986,2221536,1118.6
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,IO_INSTRUCTION,156,1540882,9877.45
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,EXTERNAL_INTERRUPT,1880,918458,488.54
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,EPT_MISCONFIG,26,149187,5737.96
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,PENDING_INTERRUPT,20,58074,2903.7
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,CPUID,35,47708,1363.09
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,PAUSE_INSTRUCTION,25,28167,1126.68
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,MSR_READ,1,1614,1614.0
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,EXCEPTION_NMI,1,1009,1009.0
L1,Lttng_After,cpu_benchmark,2_10000,3842713284,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,HLT,84,216145322,2573158.6
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,PREEMPTION_TIMER,1843,2379594,1291.15
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,MSR_WRITE,1995,2087419,1046.33
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,IO_INSTRUCTION,138,1409786,10215.84
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,EXTERNAL_INTERRUPT,1906,1134075,595.0
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,EPT_MISCONFIG,26,122236,4701.38
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,CPUID,35,47525,1357.86
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,PENDING_INTERRUPT,16,35812,2238.25
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,PAUSE_INSTRUCTION,24,28825,1201.04
L1,Lttng_After,cpu_benchmark,2_10000,3861692141,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,HLT,87,215236293,2473980.38
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,PREEMPTION_TIMER,1835,2377531,1295.66
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,MSR_WRITE,1982,2248722,1134.57
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,IO_INSTRUCTION,156,1490805,9556.44
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,EXTERNAL_INTERRUPT,1859,788266,424.03
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,EPT_MISCONFIG,26,117771,4529.65
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,CPUID,35,46861,1338.89
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,PAUSE_INSTRUCTION,22,38954,1770.64
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,PENDING_INTERRUPT,12,25412,2117.67
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,MSR_READ,1,1490,1490.0
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,EXCEPTION_NMI,1,942,942.0
L1,Lttng_After,cpu_benchmark,2_10000,3847426683,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,HLT,89,213820229,2402474.48
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,PREEMPTION_TIMER,1852,2147094,1159.34
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,EXTERNAL_INTERRUPT,1934,1995966,1032.04
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,IO_INSTRUCTION,156,1476580,9465.26
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,MSR_WRITE,2012,1431176,711.32
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,EPT_MISCONFIG,27,129722,4804.52
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,CPUID,35,49107,1403.06
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,PENDING_INTERRUPT,18,38107,2117.06
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,PAUSE_INSTRUCTION,22,23633,1074.23
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,EXCEPTION_NMI,2,1968,984.0
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,MSR_READ,1,1523,1523.0
L1,Lttng_After,cpu_benchmark,2_10000,3879667822,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,HLT,96,218750124,2278647.12
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,PREEMPTION_TIMER,1840,2392298,1300.16
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,MSR_WRITE,2038,2247233,1102.67
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,IO_INSTRUCTION,119,1143442,9608.76
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,EXTERNAL_INTERRUPT,1923,845165,439.5
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,EPT_MISCONFIG,26,118888,4572.62
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,PAUSE_INSTRUCTION,24,58397,2433.21
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,CPUID,35,52101,1488.6
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,PENDING_INTERRUPT,21,39034,1858.76
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,MSR_READ,1,1623,1623.0
L1,Lttng_After,cpu_benchmark,2_10000,3857390856,VMCALL,1,0,0.0
L1,Lttng_After,cpu_benchmark,2_10000,3863682417,HLT,100,219464929,2194649.29
L1,Lttng_After,cpu_benchmark,2_10000,3863682417,PREEMPTION_TIMER,1840,2356448,1280.68
L1,Lttng_After,cpu_benchmark,2_10000,3863682417,MSR_WRITE,1966,1987006,1010.68
