elapsed_time
965681968 ns
972276200 ns
976101203 ns
967569099 ns
970383784 ns
954487991 ns
960025413 ns
986418668 ns
999994771 ns
977877774 ns
961120819 ns
990449987 ns
981752937 ns
975289761 ns
1006228683 ns
975764772 ns
980842471 ns
978445630 ns
970120814 ns
969475448 ns
968149862 ns
977154507 ns
1003139321 ns
967160221 ns
971594208 ns
970947339 ns
973107841 ns
970164292 ns
967467593 ns
1005956133 ns
978051269 ns
971802272 ns
973096805 ns
969394270 ns
1000957477 ns
965994199 ns
966461094 ns
969020658 ns
964455147 ns
975101548 ns
965798747 ns
962953637 ns
964656897 ns
954465018 ns
964740594 ns
998046432 ns
964924727 ns
975222943 ns
973668409 ns
966975992 ns
969787291 ns
976396731 ns
963404101 ns
962522875 ns
955888075 ns
968724301 ns
963745799 ns
965030095 ns
991814179 ns
970153832 ns
957623294 ns
965680300 ns
966659074 ns
966036512 ns
972080214 ns
964492295 ns
967822811 ns
976627340 ns
972604138 ns
968848086 ns
966693023 ns
974078905 ns
974857734 ns
967163891 ns
1001065077 ns
997710705 ns
996746036 ns
965152064 ns
981496090 ns
973475988 ns
952613187 ns
956678640 ns
977659184 ns
995531611 ns
969375853 ns
965156686 ns
964479612 ns
975658328 ns
962503977 ns
963741295 ns
962638071 ns
964919931 ns
968743211 ns
963642806 ns
965210583 ns
963896365 ns
972781901 ns
969087159 ns
993347939 ns
972907988 ns
993977872 ns
976489069 ns
1036019197 ns
1027111162 ns
1038373911 ns
1022935051 ns
1046305875 ns
1038630311 ns
1049435172 ns
1028155361 ns
996419381 ns
973630507 ns
970671031 ns
963593333 ns
964212681 ns
963977847 ns
964428547 ns
963319151 ns
976033568 ns
964055161 ns
975500700 ns
968579873 ns
966966679 ns
965791527 ns
978810516 ns
975976965 ns
964652069 ns
998101254 ns
968199524 ns
974604602 ns
965374984 ns
964418555 ns
966975221 ns
968798730 ns
962098754 ns
962575016 ns
963943056 ns
972978928 ns
966116831 ns
963190531 ns
974175080 ns
974802245 ns
978091693 ns
966517029 ns
970385959 ns
975638585 ns
965828607 ns
975478303 ns
967206593 ns
961139944 ns
970848070 ns
961874683 ns
966119983 ns
962088127 ns
973715328 ns
974473321 ns
975912959 ns
972923620 ns
965159836 ns
965329041 ns
967353402 ns
966510305 ns
965307430 ns
963968241 ns
966629653 ns
965098616 ns
967365017 ns
999991955 ns
1000065362 ns
998193241 ns
975439058 ns
965478823 ns
965461109 ns
966694972 ns
966169573 ns
972238282 ns
977245370 ns
964962613 ns
973886101 ns
972913187 ns
972582947 ns
965267845 ns
967372101 ns
964862042 ns
967342682 ns
964280737 ns
982257662 ns
966339472 ns
982316016 ns
962746296 ns
975705671 ns
964640633 ns
963622325 ns
974447152 ns
974274906 ns
964713885 ns
