elapsed_time
8557053229 ns
8509611578 ns
8493774311 ns
8588886927 ns
8534959242 ns
8520703698 ns
8559413586 ns
8535484895 ns
8630651559 ns
8502884760 ns
8485082535 ns
8509939980 ns
8497210472 ns
8473034863 ns
8525228279 ns
8492971170 ns
8466992892 ns
8487024145 ns
8479422005 ns
8489965439 ns
8476109696 ns
8472749784 ns
8546879315 ns
8507084541 ns
8531262853 ns
8491219483 ns
8529171687 ns
8482197854 ns
8522046367 ns
8506185183 ns
8644514299 ns
8535694533 ns
8482179466 ns
8482517914 ns
8571313440 ns
8500647625 ns
8472481447 ns
8539437399 ns
8502279577 ns
8471724253 ns
8489180493 ns
8469036205 ns
8497616738 ns
8485380471 ns
8470951303 ns
8479771626 ns
8568232078 ns
8495826208 ns
8528115473 ns
8512004928 ns
8487888708 ns
8506621939 ns
8515379011 ns
8498034221 ns
8494357963 ns
8475039940 ns
8476762641 ns
8487536325 ns
8546955660 ns
8543075480 ns
8551949967 ns
8500852759 ns
8514420242 ns
8539148801 ns
8534370316 ns
8488314971 ns
8504288684 ns
8498551996 ns
8492366687 ns
8501385286 ns
8485194058 ns
8510108006 ns
8479495276 ns
8519096189 ns
8480385451 ns
8487027883 ns
8532128336 ns
8516041020 ns
8489170164 ns
8510500325 ns
8527186024 ns
8498042886 ns
8479701122 ns
8494147182 ns
8511892372 ns
8533256671 ns
8484271910 ns
8498594616 ns
8469034151 ns
8476938556 ns
8483019734 ns
8563374271 ns
8608055900 ns
8565482042 ns
8543136266 ns
8539688300 ns
8597520110 ns
8564745083 ns
8636821969 ns
8483368405 ns
8506019305 ns
8554390209 ns
8502545235 ns
8521798731 ns
8502197207 ns
8548183522 ns
8483804777 ns
8575867987 ns
8561712557 ns
8560049444 ns
8509884579 ns
8569957635 ns
8588581123 ns
8568154712 ns
8595878386 ns
8596739222 ns
8475385732 ns
8494432228 ns
8458686264 ns
8474555616 ns
8502618015 ns
8487757588 ns
8506250994 ns
8513414965 ns
8515034110 ns
8459082930 ns
8478438988 ns
8494460652 ns
8493271876 ns
8498856644 ns
8491137615 ns
8515377052 ns
8469095244 ns
8513183289 ns
8464081444 ns
8478181737 ns
8488081247 ns
8548034691 ns
8536523065 ns
8571621038 ns
8503764072 ns
8511671150 ns
8516098443 ns
8533614737 ns
8549206519 ns
8569316635 ns
8522706916 ns
8594655651 ns
8587552662 ns
8565283454 ns
8540140069 ns
8614403667 ns
8524848117 ns
8564015210 ns
8526566283 ns
8512403019 ns
8515775675 ns
8504131518 ns
8490847092 ns
8536907691 ns
8495953801 ns
8494931381 ns
8601468657 ns
8508052086 ns
8484938762 ns
8508801941 ns
8474321428 ns
8482235857 ns
8470875864 ns
8606906787 ns
8598320198 ns
8511314170 ns
8482857134 ns
8482322432 ns
8552341755 ns
8485926066 ns
8517038183 ns
8486577739 ns
8485868848 ns
8475080801 ns
8499365339 ns
8469395853 ns
8482673094 ns
8485722712 ns
8477061024 ns
8491329189 ns
8499630626 ns
8479363602 ns
8526783477 ns
8529385590 ns
8604722466 ns
8507234913 ns
8517838565 ns
8501462201 ns
8505702135 ns
8553304386 ns
8539843443 ns
8544732867 ns
8515739238 ns
8474054496 ns
8610472340 ns
8561769869 ns
8621711813 ns
8504629414 ns
8557597766 ns
8512482326 ns
8507306663 ns
8502443431 ns
8482226953 ns
8532535530 ns
8502299684 ns
8523486922 ns
8485301033 ns
8495455210 ns
8508336238 ns
8489025172 ns
8523605362 ns
8514090121 ns
8502726600 ns
8486157199 ns
8481059168 ns
8502980530 ns
8511957105 ns
8485944440 ns
8467555207 ns
8513038669 ns
8494235020 ns
8493715256 ns
8477874490 ns
8478401370 ns
8484024145 ns
8484133130 ns
8491331047 ns
8470879964 ns
8482859415 ns
8488074222 ns
8653775762 ns
8491421166 ns
8474595042 ns
8560290712 ns
8472943354 ns
8485870343 ns
8472057756 ns
8487184448 ns
8466844191 ns
8473285283 ns
8500210222 ns
8501345723 ns
8481675669 ns
8476684038 ns
8474524819 ns
8495249738 ns
8478832927 ns
8516243492 ns
8472546591 ns
8522079645 ns
8491260486 ns
8506862840 ns
8519702066 ns
8521373051 ns
8484255301 ns
8538814127 ns
8497331500 ns
8490769093 ns
8622431185 ns
8542779908 ns
8529632453 ns
8523099333 ns
8517491873 ns
8559399071 ns
8521449138 ns
8542396410 ns
8528293884 ns
8527686245 ns
8517013020 ns
8467828562 ns
8496582689 ns
8529271733 ns
8476281954 ns
8540046445 ns
8540334960 ns
8475953368 ns
8491187427 ns
8484705885 ns
8496697435 ns
8478934223 ns
8599628596 ns
8511765918 ns
8485336323 ns
8526213985 ns
8475268587 ns
